Year	ZIP code	Age Group	Number of Visits	County
2016	95128	All Ages	105	Santa Clara
2016	95129	All Ages	54	Santa Clara
2016	95130	All Ages	38	Santa Clara
2016	95131	All Ages	55	Santa Clara
2016	95132	All Ages	101	Santa Clara
2016	95133	All Ages	83	Santa Clara
2016	95134	All Ages	32	Santa Clara
2016	95135	All Ages	39	Santa Clara
2016	95136	All Ages	124	Santa Clara
2016	95138	All Ages	58	Santa Clara
2016	95139	All Ages	18	Santa Clara
2016	95148	All Ages	163	Santa Clara
2012	95003	All Ages	45	Santa Cruz
2012	95005	All Ages	15	Santa Cruz
2012	95006	All Ages	25	Santa Cruz
2012	95010	All Ages	42	Santa Cruz
2012	95019	All Ages	43	Santa Cruz
2012	95060	All Ages	114	Santa Cruz
2012	95062	All Ages	86	Santa Cruz
2012	95065	All Ages	14	Santa Cruz
2012	95066	All Ages	23	Santa Cruz
2012	95073	All Ages	36	Santa Cruz
2012	95076	All Ages	446	Santa Cruz
2012	95018	All Ages	13	Santa Cruz
2013	95003	All Ages	37	Santa Cruz
2013	95006	All Ages	16	Santa Cruz
2013	95010	All Ages	41	Santa Cruz
2013	95019	All Ages	47	Santa Cruz
2013	95033	All Ages	16	Santa Cruz
2013	95060	All Ages	125	Santa Cruz
2013	95062	All Ages	99	Santa Cruz
2013	95065	All Ages	25	Santa Cruz
2013	95066	All Ages	34	Santa Cruz
2013	95073	All Ages	35	Santa Cruz
2013	95076	All Ages	475	Santa Cruz
2013	95018	All Ages	16	Santa Cruz
2014	95003	All Ages	40	Santa Cruz
2014	95005	All Ages	14	Santa Cruz
2014	95006	All Ages	16	Santa Cruz
2014	95010	All Ages	36	Santa Cruz
2014	95019	All Ages	46	Santa Cruz
2014	95033	All Ages	16	Santa Cruz
2014	95060	All Ages	144	Santa Cruz
2014	95062	All Ages	78	Santa Cruz
2014	95065	All Ages	18	Santa Cruz
2014	95066	All Ages	25	Santa Cruz
2014	95073	All Ages	34	Santa Cruz
2014	95076	All Ages	415	Santa Cruz
2014	95018	All Ages	14	Santa Cruz
2015	95003	All Ages	43	Santa Cruz
2015	95005	All Ages	19	Santa Cruz
2015	95006	All Ages	14	Santa Cruz
2015	95010	All Ages	28	Santa Cruz
2015	95019	All Ages	44	Santa Cruz
2015	95033	All Ages	23	Santa Cruz
2015	95060	All Ages	98	Santa Cruz
2015	95062	All Ages	84	Santa Cruz
2015	95065	All Ages	16	Santa Cruz
2015	95066	All Ages	22	Santa Cruz
2015	95073	All Ages	29	Santa Cruz
2015	95076	All Ages	458	Santa Cruz
2016	95003	All Ages	52	Santa Cruz
2016	95005	All Ages	15	Santa Cruz
2016	95006	All Ages	16	Santa Cruz
2016	95010	All Ages	24	Santa Cruz
2016	95019	All Ages	36	Santa Cruz
2016	95033	All Ages	32	Santa Cruz
2016	95060	All Ages	95	Santa Cruz
2016	95062	All Ages	82	Santa Cruz
2016	95065	All Ages	15	Santa Cruz
2016	95066	All Ages	24	Santa Cruz
2016	95073	All Ages	22	Santa Cruz
2016	95076	All Ages	417	Santa Cruz
2012	96001	All Ages	220	Shasta
2012	96002	All Ages	192	Shasta
2012	96003	All Ages	184	Shasta
2012	96007	All Ages	113	Shasta
2012	96013	All Ages	14	Shasta
2012	96019	All Ages	76	Shasta
2012	96022	All Ages	37	Shasta
2012	96088	All Ages	13	Shasta
2013	96001	All Ages	217	Shasta
2013	96002	All Ages	170	Shasta
2013	96003	All Ages	198	Shasta
2013	96007	All Ages	119	Shasta
2013	96013	All Ages	14	Shasta
2013	96019	All Ages	42	Shasta
2013	96022	All Ages	51	Shasta
2014	96001	All Ages	271	Shasta
2014	96002	All Ages	227	Shasta
2014	96003	All Ages	190	Shasta
2014	96007	All Ages	135	Shasta
2014	96013	All Ages	18	Shasta
2014	96019	All Ages	80	Shasta
2014	96022	All Ages	66	Shasta
2014	96088	All Ages	12	Shasta
2015	96001	All Ages	218	Shasta
2015	96002	All Ages	216	Shasta
2015	96003	All Ages	217	Shasta
2015	96007	All Ages	113	Shasta
2015	96013	All Ages	18	Shasta
2015	96019	All Ages	68	Shasta
2015	96022	All Ages	40	Shasta
2015	96088	All Ages	18	Shasta
2015	96028	All Ages	16	Shasta
2015	96056	All Ages	15	Shasta
2016	96001	All Ages	147	Shasta
2016	96002	All Ages	178	Shasta
2016	96003	All Ages	140	Shasta
2016	96007	All Ages	81	Shasta
2016	96013	All Ages	14	Shasta
2016	96019	All Ages	28	Shasta
2016	96022	All Ages	44	Shasta
2016	96088	All Ages	20	Shasta
2012	96067	All Ages	28	Siskiyou
2012	96094	All Ages	19	Siskiyou
2012	96097	All Ages	59	Siskiyou
2013	96067	All Ages	35	Siskiyou
2013	96094	All Ages	24	Siskiyou
2013	96097	All Ages	62	Siskiyou
2013	96025	All Ages	15	Siskiyou
2013	96064	All Ages	17	Siskiyou
2014	96067	All Ages	23	Siskiyou
2014	96094	All Ages	29	Siskiyou
2014	96097	All Ages	72	Siskiyou
2014	96064	All Ages	21	Siskiyou
2015	96067	All Ages	25	Siskiyou
2015	96094	All Ages	33	Siskiyou
2015	96097	All Ages	61	Siskiyou
2015	96064	All Ages	19	Siskiyou
2016	96067	All Ages	24	Siskiyou
2016	96094	All Ages	12	Siskiyou
2016	96097	All Ages	47	Siskiyou
2012	94510	All Ages	123	Solano
2012	94533	All Ages	692	Solano
2012	94534	All Ages	166	Solano
2012	94571	All Ages	46	Solano
2012	94585	All Ages	260	Solano
2012	94590	All Ages	548	Solano
2012	94591	All Ages	395	Solano
2012	95620	All Ages	88	Solano
2012	95687	All Ages	382	Solano
2012	95688	All Ages	194	Solano
2012	94589	All Ages	376	Solano
2013	94510	All Ages	117	Solano
2013	94533	All Ages	639	Solano
2013	94534	All Ages	134	Solano
2013	94571	All Ages	36	Solano
2013	94585	All Ages	203	Solano
2013	94590	All Ages	577	Solano
2013	94591	All Ages	399	Solano
2013	95620	All Ages	89	Solano
2013	95687	All Ages	348	Solano
2013	95688	All Ages	209	Solano
2013	94589	All Ages	376	Solano
2014	94510	All Ages	110	Solano
2014	94533	All Ages	749	Solano
2014	94534	All Ages	134	Solano
2014	94571	All Ages	41	Solano
2014	94585	All Ages	219	Solano
2014	94590	All Ages	589	Solano
2014	94591	All Ages	448	Solano
2014	95620	All Ages	106	Solano
2014	95687	All Ages	340	Solano
2014	95688	All Ages	207	Solano
2014	94589	All Ages	358	Solano
2015	94510	All Ages	123	Solano
2015	94533	All Ages	746	Solano
2015	94534	All Ages	155	Solano
2015	94571	All Ages	44	Solano
2015	94585	All Ages	256	Solano
2015	94590	All Ages	525	Solano
2015	94591	All Ages	459	Solano
2015	95620	All Ages	117	Solano
2015	95687	All Ages	397	Solano
2015	95688	All Ages	230	Solano
2016	94510	All Ages	115	Solano
2016	94533	All Ages	770	Solano
2016	94534	All Ages	119	Solano
2016	94571	All Ages	44	Solano
2016	94585	All Ages	272	Solano
2016	94590	All Ages	571	Solano
2016	94591	All Ages	389	Solano
2016	95620	All Ages	94	Solano
2016	95687	All Ages	322	Solano
2016	95688	All Ages	230	Solano
2016	94589	All Ages	399	Solano
2012	94928	All Ages	188	Sonoma
2012	94931	All Ages	52	Sonoma
2012	94952	All Ages	138	Sonoma
2012	94954	All Ages	154	Sonoma
2012	95401	All Ages	199	Sonoma
2012	95403	All Ages	185	Sonoma
2012	95404	All Ages	146	Sonoma
2012	95405	All Ages	84	Sonoma
2012	95407	All Ages	244	Sonoma
2012	95409	All Ages	85	Sonoma
2012	95425	All Ages	36	Sonoma
2012	95446	All Ages	32	Sonoma
2012	95448	All Ages	56	Sonoma
2012	95472	All Ages	80	Sonoma
2012	95476	All Ages	50	Sonoma
2012	95492	All Ages	73	Sonoma
2012	94951	All Ages	21	Sonoma
2012	95436	All Ages	22	Sonoma
2013	94928	All Ages	168	Sonoma
2013	94931	All Ages	31	Sonoma
2013	94952	All Ages	110	Sonoma
2013	94954	All Ages	159	Sonoma
2013	95401	All Ages	197	Sonoma
2013	95403	All Ages	226	Sonoma
2013	95404	All Ages	202	Sonoma
2013	95405	All Ages	57	Sonoma
2013	95407	All Ages	251	Sonoma
2013	95409	All Ages	76	Sonoma
2013	95425	All Ages	32	Sonoma
2013	95446	All Ages	17	Sonoma
2013	95448	All Ages	57	Sonoma
2013	95472	All Ages	91	Sonoma
2013	95476	All Ages	80	Sonoma
2013	95492	All Ages	85	Sonoma
2013	94951	All Ages	13	Sonoma
2013	95436	All Ages	30	Sonoma
2014	94928	All Ages	157	Sonoma
2014	94931	All Ages	28	Sonoma
2014	94952	All Ages	108	Sonoma
2014	94954	All Ages	160	Sonoma
2014	95401	All Ages	183	Sonoma
2014	95403	All Ages	227	Sonoma
2014	95404	All Ages	163	Sonoma
2014	95405	All Ages	95	Sonoma
2014	95407	All Ages	226	Sonoma
2014	95409	All Ages	74	Sonoma
2014	95425	All Ages	32	Sonoma
2014	95446	All Ages	24	Sonoma
2014	95448	All Ages	64	Sonoma
2014	95472	All Ages	69	Sonoma
2014	95476	All Ages	77	Sonoma
2014	95492	All Ages	76	Sonoma
2014	95436	All Ages	15	Sonoma
2014	95441	All Ages	12	Sonoma
2015	94928	All Ages	181	Sonoma
2015	94931	All Ages	35	Sonoma
2015	94952	All Ages	123	Sonoma
2015	94954	All Ages	124	Sonoma
2015	95401	All Ages	164	Sonoma
2015	95403	All Ages	212	Sonoma
2015	95404	All Ages	134	Sonoma
2015	95405	All Ages	102	Sonoma
2015	95407	All Ages	212	Sonoma
2015	95409	All Ages	84	Sonoma
2015	95425	All Ages	34	Sonoma
2015	95446	All Ages	33	Sonoma
2015	95448	All Ages	57	Sonoma
2015	95472	All Ages	67	Sonoma
2015	95476	All Ages	91	Sonoma
2015	95492	All Ages	109	Sonoma
2015	94951	All Ages	17	Sonoma
2015	95436	All Ages	23	Sonoma
2016	94928	All Ages	147	Sonoma
2016	94931	All Ages	23	Sonoma
2016	94952	All Ages	96	Sonoma
2016	94954	All Ages	100	Sonoma
2016	95401	All Ages	175	Sonoma
2016	95403	All Ages	171	Sonoma
2016	95404	All Ages	154	Sonoma
2016	95405	All Ages	85	Sonoma
2016	95407	All Ages	243	Sonoma
2016	95409	All Ages	63	Sonoma
2016	95425	All Ages	27	Sonoma
2016	95446	All Ages	23	Sonoma
2016	95448	All Ages	34	Sonoma
2016	95472	All Ages	74	Sonoma
2016	95476	All Ages	71	Sonoma
2016	95492	All Ages	82	Sonoma
2012	95307	All Ages	235	Stanislaus
2012	95316	All Ages	37	Stanislaus
2012	95326	All Ages	39	Stanislaus
2012	95328	All Ages	22	Stanislaus
2012	95350	All Ages	425	Stanislaus
2012	95351	All Ages	294	Stanislaus
2012	95354	All Ages	227	Stanislaus
2012	95355	All Ages	267	Stanislaus
2012	95356	All Ages	152	Stanislaus
2012	95357	All Ages	53	Stanislaus
2012	95358	All Ages	196	Stanislaus
2012	95360	All Ages	48	Stanislaus
2012	95361	All Ages	134	Stanislaus
2012	95363	All Ages	105	Stanislaus
2012	95367	All Ages	93	Stanislaus
2012	95368	All Ages	68	Stanislaus
2012	95380	All Ages	314	Stanislaus
2012	95382	All Ages	123	Stanislaus
2012	95386	All Ages	24	Stanislaus
2013	95307	All Ages	200	Stanislaus
2013	95316	All Ages	25	Stanislaus
2013	95326	All Ages	35	Stanislaus
2013	95328	All Ages	25	Stanislaus
2013	95350	All Ages	415	Stanislaus
2013	95351	All Ages	431	Stanislaus
2013	95354	All Ages	210	Stanislaus
2013	95355	All Ages	339	Stanislaus
2013	95356	All Ages	159	Stanislaus
2013	95357	All Ages	62	Stanislaus
2013	95358	All Ages	201	Stanislaus
2013	95360	All Ages	44	Stanislaus
2013	95361	All Ages	156	Stanislaus
2013	95363	All Ages	103	Stanislaus
2013	95367	All Ages	123	Stanislaus
2013	95368	All Ages	70	Stanislaus
2013	95380	All Ages	280	Stanislaus
2013	95382	All Ages	114	Stanislaus
2013	95386	All Ages	52	Stanislaus
2013	95329	All Ages	12	Stanislaus
2014	95307	All Ages	233	Stanislaus
2014	95316	All Ages	42	Stanislaus
2014	95326	All Ages	34	Stanislaus
2014	95328	All Ages	16	Stanislaus
2014	95350	All Ages	449	Stanislaus
2014	95351	All Ages	439	Stanislaus
2014	95354	All Ages	258	Stanislaus
2014	95355	All Ages	355	Stanislaus
2014	95356	All Ages	162	Stanislaus
2014	95357	All Ages	67	Stanislaus
2014	95358	All Ages	239	Stanislaus
2014	95360	All Ages	56	Stanislaus
2014	95361	All Ages	160	Stanislaus
2014	95363	All Ages	128	Stanislaus
2014	95367	All Ages	111	Stanislaus
2014	95368	All Ages	62	Stanislaus
2014	95380	All Ages	363	Stanislaus
2014	95382	All Ages	144	Stanislaus
2014	95386	All Ages	41	Stanislaus
2015	95307	All Ages	209	Stanislaus
2015	95316	All Ages	26	Stanislaus
2015	95326	All Ages	34	Stanislaus
2015	95328	All Ages	35	Stanislaus
2015	95350	All Ages	420	Stanislaus
2015	95351	All Ages	483	Stanislaus
2015	95354	All Ages	222	Stanislaus
2015	95355	All Ages	308	Stanislaus
2015	95356	All Ages	147	Stanislaus
2015	95357	All Ages	63	Stanislaus
2015	95358	All Ages	241	Stanislaus
2015	95360	All Ages	64	Stanislaus
2015	95361	All Ages	183	Stanislaus
2015	95363	All Ages	105	Stanislaus
2015	95367	All Ages	140	Stanislaus
2015	95368	All Ages	62	Stanislaus
2015	95380	All Ages	287	Stanislaus
2015	95382	All Ages	129	Stanislaus
2015	95386	All Ages	44	Stanislaus
2016	95307	All Ages	193	Stanislaus
2016	95316	All Ages	24	Stanislaus
2016	95326	All Ages	34	Stanislaus
2016	95328	All Ages	13	Stanislaus
2016	95350	All Ages	333	Stanislaus
2016	95351	All Ages	401	Stanislaus
2016	95354	All Ages	184	Stanislaus
2016	95355	All Ages	268	Stanislaus
2016	95356	All Ages	134	Stanislaus
2016	95357	All Ages	81	Stanislaus
2016	95358	All Ages	171	Stanislaus
2016	95360	All Ages	38	Stanislaus
2016	95361	All Ages	156	Stanislaus
2016	95363	All Ages	94	Stanislaus
2016	95367	All Ages	113	Stanislaus
2016	95368	All Ages	43	Stanislaus
2016	95380	All Ages	255	Stanislaus
2016	95382	All Ages	108	Stanislaus
2016	95386	All Ages	58	Stanislaus
2012	95953	All Ages	27	Sutter
2012	95991	All Ages	139	Sutter
2012	95993	All Ages	73	Sutter
2013	95953	All Ages	33	Sutter
2013	95991	All Ages	150	Sutter
2013	95993	All Ages	80	Sutter
2014	95953	All Ages	53	Sutter
2014	95991	All Ages	204	Sutter
2014	95993	All Ages	85	Sutter
2014	95982	All Ages	12	Sutter
2015	95953	All Ages	41	Sutter
2015	95991	All Ages	195	Sutter
2015	95993	All Ages	69	Sutter
2015	95982	All Ages	13	Sutter
2016	95953	All Ages	42	Sutter
2016	95991	All Ages	173	Sutter
2016	95993	All Ages	79	Sutter
2012	96021	All Ages	81	Tehama
2012	96035	All Ages	18	Tehama
2012	96080	All Ages	197	Tehama
2012	96055	All Ages	24	Tehama
2013	96021	All Ages	71	Tehama
2013	96035	All Ages	26	Tehama
2013	96080	All Ages	174	Tehama
2013	96055	All Ages	23	Tehama
2014	96021	All Ages	77	Tehama
2014	96035	All Ages	32	Tehama
2014	96080	All Ages	199	Tehama
2014	96055	All Ages	14	Tehama
2015	96021	All Ages	94	Tehama
2015	96035	All Ages	21	Tehama
2015	96080	All Ages	190	Tehama
2016	96021	All Ages	86	Tehama
2016	96035	All Ages	29	Tehama
2016	96080	All Ages	196	Tehama
2012	96093	All Ages	33	Trinity
2013	96093	All Ages	23	Trinity
2014	96093	All Ages	36	Trinity
2014	96041	All Ages	13	Trinity
2015	96093	All Ages	26	Trinity
2016	96093	All Ages	19	Trinity
2012	93219	All Ages	71	Tulare
2012	93221	All Ages	50	Tulare
2012	93223	All Ages	68	Tulare
2012	93247	All Ages	97	Tulare
2012	93256	All Ages	23	Tulare
2012	93257	All Ages	423	Tulare
2012	93267	All Ages	32	Tulare
2012	93270	All Ages	31	Tulare
2012	93274	All Ages	477	Tulare
2012	93277	All Ages	237	Tulare
2012	93286	All Ages	49	Tulare
2012	93291	All Ages	271	Tulare
2012	93292	All Ages	169	Tulare
2012	93618	All Ages	116	Tulare
2012	93647	All Ages	43	Tulare
2012	93235	All Ages	18	Tulare
2012	93265	All Ages	15	Tulare
2012	93272	All Ages	15	Tulare
2013	93219	All Ages	68	Tulare
2013	93221	All Ages	45	Tulare
2013	93223	All Ages	65	Tulare
2013	93247	All Ages	104	Tulare
2013	93256	All Ages	37	Tulare
2013	93257	All Ages	363	Tulare
2013	93261	All Ages	14	Tulare
2013	93267	All Ages	36	Tulare
2013	93270	All Ages	28	Tulare
2013	93274	All Ages	521	Tulare
2013	93277	All Ages	219	Tulare
2013	93286	All Ages	50	Tulare
2013	93291	All Ages	295	Tulare
2013	93292	All Ages	150	Tulare
2013	93615	All Ages	24	Tulare
2013	93618	All Ages	111	Tulare
2013	93647	All Ages	64	Tulare
2013	93235	All Ages	35	Tulare
2013	93265	All Ages	12	Tulare
2013	93272	All Ages	22	Tulare
2014	93219	All Ages	73	Tulare
2014	93221	All Ages	60	Tulare
2014	93223	All Ages	65	Tulare
2014	93247	All Ages	85	Tulare
2014	93256	All Ages	24	Tulare
2014	93257	All Ages	392	Tulare
2014	93261	All Ages	16	Tulare
2014	93267	All Ages	27	Tulare
2014	93270	All Ages	22	Tulare
2014	93274	All Ages	472	Tulare
2014	93277	All Ages	209	Tulare
2014	93286	All Ages	29	Tulare
2014	93291	All Ages	268	Tulare
2014	93292	All Ages	224	Tulare
2014	93615	All Ages	21	Tulare
2014	93618	All Ages	185	Tulare
2014	93647	All Ages	49	Tulare
2014	93235	All Ages	31	Tulare
2015	93219	All Ages	50	Tulare
2015	93221	All Ages	58	Tulare
2015	93223	All Ages	76	Tulare
2015	93247	All Ages	93	Tulare
2015	93256	All Ages	25	Tulare
2015	93257	All Ages	468	Tulare
2015	93261	All Ages	17	Tulare
2015	93267	All Ages	31	Tulare
2015	93270	All Ages	41	Tulare
2015	93274	All Ages	529	Tulare
2015	93277	All Ages	180	Tulare
2015	93286	All Ages	38	Tulare
2015	93291	All Ages	274	Tulare
2015	93292	All Ages	174	Tulare
2015	93615	All Ages	39	Tulare
2015	93618	All Ages	209	Tulare
2015	93647	All Ages	77	Tulare
2015	93235	All Ages	24	Tulare
2016	93219	All Ages	30	Tulare
2016	93221	All Ages	47	Tulare
2016	93223	All Ages	59	Tulare
2016	93247	All Ages	60	Tulare
2016	93256	All Ages	31	Tulare
2016	93257	All Ages	370	Tulare
2016	93261	All Ages	17	Tulare
2016	93267	All Ages	27	Tulare
2016	93270	All Ages	32	Tulare
2016	93274	All Ages	393	Tulare
2016	93277	All Ages	181	Tulare
2016	93286	All Ages	28	Tulare
2016	93291	All Ages	224	Tulare
2016	93292	All Ages	134	Tulare
2016	93615	All Ages	40	Tulare
2016	93618	All Ages	153	Tulare
2016	93647	All Ages	50	Tulare
2016	93265	All Ages	13	Tulare
2012	95327	All Ages	39	Tuolumne
2012	95370	All Ages	156	Tuolumne
2012	95310	All Ages	12	Tuolumne
2012	95379	All Ages	24	Tuolumne
2013	95327	All Ages	56	Tuolumne
2013	95370	All Ages	141	Tuolumne
2013	95310	All Ages	18	Tuolumne
2013	95321	All Ages	13	Tuolumne
2013	95372	All Ages	12	Tuolumne
2013	95379	All Ages	12	Tuolumne
2013	95383	All Ages	13	Tuolumne
2014	95327	All Ages	32	Tuolumne
2014	95370	All Ages	135	Tuolumne
2014	95321	All Ages	12	Tuolumne
2014	95372	All Ages	12	Tuolumne
2014	95383	All Ages	20	Tuolumne
2015	95327	All Ages	47	Tuolumne
2015	95370	All Ages	133	Tuolumne
2015	95310	All Ages	15	Tuolumne
2015	95379	All Ages	16	Tuolumne
2015	95383	All Ages	12	Tuolumne
2016	95327	All Ages	46	Tuolumne
2016	95370	All Ages	127	Tuolumne
2016	95372	All Ages	19	Tuolumne
2012	91320	All Ages	100	Ventura
2012	91360	All Ages	105	Ventura
2012	91361	All Ages	25	Ventura
2012	91362	All Ages	85	Ventura
2012	93001	All Ages	129	Ventura
2012	93003	All Ages	143	Ventura
2012	93004	All Ages	102	Ventura
2012	93010	All Ages	135	Ventura
2012	93012	All Ages	67	Ventura
2012	93015	All Ages	49	Ventura
2012	93021	All Ages	91	Ventura
2012	93022	All Ages	12	Ventura
2012	93023	All Ages	55	Ventura
2012	93030	All Ages	382	Ventura
2012	93033	All Ages	299	Ventura
2012	93035	All Ages	95	Ventura
2012	93036	All Ages	134	Ventura
2012	93041	All Ages	108	Ventura
2012	93060	All Ages	132	Ventura
2012	93063	All Ages	194	Ventura
2012	93065	All Ages	245	Ventura
2012	91377	All Ages	22	Ventura
2012	93066	All Ages	12	Ventura
2013	91320	All Ages	86	Ventura
2013	91360	All Ages	108	Ventura
2013	91361	All Ages	24	Ventura
2013	91362	All Ages	71	Ventura
2013	93001	All Ages	131	Ventura
2013	93003	All Ages	150	Ventura
2013	93004	All Ages	85	Ventura
2013	93010	All Ages	136	Ventura
2013	93012	All Ages	69	Ventura
2013	93015	All Ages	67	Ventura
2013	93021	All Ages	89	Ventura
2013	93022	All Ages	20	Ventura
2013	93023	All Ages	80	Ventura
2013	93030	All Ages	459	Ventura
2013	93033	All Ages	300	Ventura
2013	93035	All Ages	70	Ventura
2013	93036	All Ages	143	Ventura
2013	93041	All Ages	87	Ventura
2013	93060	All Ages	121	Ventura
2013	93063	All Ages	162	Ventura
2013	93065	All Ages	222	Ventura
2013	91377	All Ages	18	Ventura
2014	91320	All Ages	85	Ventura
2014	91360	All Ages	110	Ventura
2014	91361	All Ages	27	Ventura
2014	91362	All Ages	63	Ventura
2014	93001	All Ages	142	Ventura
2014	93003	All Ages	144	Ventura
2014	93004	All Ages	81	Ventura
2014	93010	All Ages	148	Ventura
2014	93012	All Ages	79	Ventura
2014	93015	All Ages	44	Ventura
2014	93021	All Ages	88	Ventura
2014	93022	All Ages	14	Ventura
2014	93023	All Ages	68	Ventura
2014	93030	All Ages	415	Ventura
2014	93033	All Ages	353	Ventura
2014	93035	All Ages	101	Ventura
2014	93036	All Ages	172	Ventura
2014	93041	All Ages	97	Ventura
2014	93060	All Ages	126	Ventura
2014	93063	All Ages	196	Ventura
2014	93065	All Ages	232	Ventura
2015	91320	All Ages	79	Ventura
2015	91360	All Ages	88	Ventura
2015	91361	All Ages	20	Ventura
2015	91362	All Ages	89	Ventura
2015	93001	All Ages	136	Ventura
2015	93003	All Ages	160	Ventura
2015	93004	All Ages	108	Ventura
2015	93010	All Ages	165	Ventura
2015	93012	All Ages	54	Ventura
2015	93015	All Ages	76	Ventura
2015	93021	All Ages	87	Ventura
2015	93022	All Ages	26	Ventura
2015	93023	All Ages	48	Ventura
2015	93030	All Ages	404	Ventura
2015	93033	All Ages	376	Ventura
2015	93035	All Ages	98	Ventura
2015	93036	All Ages	162	Ventura
2015	93040	All Ages	21	Ventura
2015	93041	All Ages	100	Ventura
2015	93060	All Ages	142	Ventura
2015	93063	All Ages	193	Ventura
2015	93065	All Ages	238	Ventura
2016	91320	All Ages	76	Ventura
2016	91360	All Ages	90	Ventura
2016	91361	All Ages	20	Ventura
2016	91362	All Ages	52	Ventura
2016	93001	All Ages	133	Ventura
2016	93003	All Ages	153	Ventura
2016	93004	All Ages	91	Ventura
2016	93010	All Ages	95	Ventura
2016	93012	All Ages	64	Ventura
2016	93015	All Ages	73	Ventura
2016	93021	All Ages	84	Ventura
2016	93022	All Ages	13	Ventura
